material_id,formula,bulk_modulus_vrh,crystal_system,elements,num_elements
mp-861872,Ac2HgGe,47.445,cubic,"['Ac', 'Ge', 'Hg']",3
mp-861905,LiBiPd2,82.613,cubic,"['Bi', 'Li', 'Pd']",3
mp-861935,CaSnRh2,116.199,cubic,"['Ca', 'Rh', 'Sn']",3
mp-861880,AcCdRh2,93.343,cubic,"['Ac', 'Cd', 'Rh']",3
mp-861900,LiGaAu2,85.118,cubic,"['Au', 'Ga', 'Li']",3
mp-861909,CdGaRh2,160.28,cubic,"['Cd', 'Ga', 'Rh']",3
mp-861883,Ac2CuIr,68.935,cubic,"['Ac', 'Cu', 'Ir']",3
mp-861888,CeBiAu2,114.419,cubic,"['Au', 'Bi', 'Ce']",3
mp-861908,TaTiRu2,234.152,cubic,"['Ru', 'Ta', 'Ti']",3
mp-861933,LiTmHg2,54.296,cubic,"['Hg', 'Li', 'Tm']",3
mp-861936,LiPd3,120.749,cubic,"['Li', 'Pd']",2
mp-861896,LiHg2Pd,69.136,cubic,"['Hg', 'Li', 'Pd']",3
mp-861912,TaTiTc2,230.754,cubic,"['Ta', 'Tc', 'Ti']",3
mp-861882,LiGeIr2,206.944,cubic,"['Ge', 'Ir', 'Li']",3
mp-861889,Sc3Tc,89.781,hex_,"['Sc', 'Tc']",2
mp-861875,LiHf2Re,137.66,cubic,"['Hf', 'Li', 'Re']",3
mp-861931,LiPt3,182.434,cubic,"['Li', 'Pt']",2
mp-861878,Cd2AgRh,104.19,cubic,"['Ag', 'Cd', 'Rh']",3
mp-861930,LiPdAu2,102.194,cubic,"['Au', 'Li', 'Pd']",3
mp-861932,LiZnAu2,86.57,cubic,"['Au', 'Li', 'Zn']",3
mp-861901,LiGaCu2,86.815,cubic,"['Cu', 'Ga', 'Li']",3
mp-861961,TiZnRh2,190.201,cubic,"['Rh', 'Ti', 'Zn']",3
mp-862260,ScZn3,79.006,hex_,"['Sc', 'Zn']",2
mp-861983,Ti2MnFe,184.197,cubic,"['Fe', 'Mn', 'Ti']",3
mp-861943,BPt3,179.835,hex_,"['B', 'Pt']",2
mp-861954,LiTaRu2,190.046,cubic,"['Li', 'Ru', 'Ta']",3
mp-862259,Sc3Al,66.919,hex_,"['Al', 'Sc']",2
mp-861956,LiPm2Ir,73.728,cubic,"['Ir', 'Li', 'Pm']",3
mp-862262,LaCdHg2,52.817,cubic,"['Cd', 'Hg', 'La']",3
mp-861978,Hf2ReIr,213.322,cubic,"['Hf', 'Ir', 'Re']",3
mp-862256,Cu2PdAu,144.311,cubic,"['Au', 'Cu', 'Pd']",3
mp-861953,AlFeRh2,193.542,cubic,"['Al', 'Fe', 'Rh']",3
mp-861974,PaCdPt2,145.981,cubic,"['Cd', 'Pa', 'Pt']",3
mp-861958,Ti2MnBe,153.777,cubic,"['Be', 'Mn', 'Ti']",3
mp-861940,Ca2CdSn,34.346,cubic,"['Ca', 'Cd', 'Sn']",3
mp-861966,AcHgAu2,61.312,cubic,"['Ac', 'Au', 'Hg']",3
mp-861951,LiTaRh2,185.431,cubic,"['Li', 'Rh', 'Ta']",3
mp-861994,Ho2TlCd,59.723,cubic,"['Cd', 'Ho', 'Tl']",3
mp-861993,Ho2TlAg,63.714,cubic,"['Ag', 'Ho', 'Tl']",3
mp-862296,LiAlPt2,151.998,cubic,"['Al', 'Li', 'Pt']",3
mp-862291,BeGaRh2,200.601,cubic,"['Be', 'Ga', 'Rh']",3
mp-862312,LiBePd2,124.471,cubic,"['Be', 'Li', 'Pd']",3
mp-862368,Sc2NiPt,130.308,cubic,"['Ni', 'Pt', 'Sc']",3
mp-862290,LiFeRh2,145.894,cubic,"['Fe', 'Li', 'Rh']",3
mp-862297,LiAlRh2,147.585,cubic,"['Al', 'Li', 'Rh']",3
mp-862318,LiAl2Ni,103.846,cubic,"['Al', 'Li', 'Ni']",3
mp-862319,Ac2CdSn,42.615,cubic,"['Ac', 'Cd', 'Sn']",3
mp-862360,Sc2NiIr,137.387,cubic,"['Ir', 'Ni', 'Sc']",3
mp-862316,LiBePt2,165.822,cubic,"['Be', 'Li', 'Pt']",3
mp-862423,Sc2TcPd,123.752,cubic,"['Pd', 'Sc', 'Tc']",3
mp-862339,Sc2GaAg,81.21,cubic,"['Ag', 'Ga', 'Sc']",3
mp-862374,CdInPd2,115.643,cubic,"['Cd', 'In', 'Pd']",3
mp-862378,Sc2TcAu,124.283,cubic,"['Au', 'Sc', 'Tc']",3
mp-862361,Sc2NiOs,145.388,cubic,"['Ni', 'Os', 'Sc']",3
mp-862288,AlFe2W,238.376,cubic,"['Al', 'Fe', 'W']",3
mp-862287,BeAlRh2,199.23,cubic,"['Al', 'Be', 'Rh']",3
mp-862376,Sc2CuTc,107.482,cubic,"['Cu', 'Sc', 'Tc']",3
mp-862289,AcHg3,46.985,hex_,"['Ac', 'Hg']",2
mp-862375,Sc2TcHg,109.754,cubic,"['Hg', 'Sc', 'Tc']",3
mp-862377,LiBe2Ir,139.753,cubic,"['Be', 'Ir', 'Li']",3
mp-862379,Sc2TcAg,108.026,cubic,"['Ag', 'Sc', 'Tc']",3
mp-862338,Sc2CuRu,113.161,cubic,"['Cu', 'Ru', 'Sc']",3
mp-862340,Sc2GaCu,85.089,cubic,"['Cu', 'Ga', 'Sc']",3
mp-862372,Sc2RuRh,148.186,cubic,"['Rh', 'Ru', 'Sc']",3
mp-862563,Sc2BeTc,105.286,cubic,"['Be', 'Sc', 'Tc']",3
mp-862424,Sc2TcNi,164.547,cubic,"['Ni', 'Sc', 'Tc']",3
mp-862445,TaAlOs2,268.452,cubic,"['Al', 'Os', 'Ta']",3
mp-862553,Sc2BeRu,112.509,cubic,"['Be', 'Ru', 'Sc']",3
mp-862561,ScSbRu2,181.046,cubic,"['Ru', 'Sb', 'Sc']",3
mp-862586,Re3Pd,297.088,hex_,"['Pd', 'Re']",2
mp-862543,Sc2AlTc,109.061,cubic,"['Al', 'Sc', 'Tc']",3
mp-862546,Sc2AlRu,110.743,cubic,"['Al', 'Ru', 'Sc']",3
mp-862556,ScSiPd2,142.61,cubic,"['Pd', 'Sc', 'Si']",3
mp-862589,Re3Pt,325.952,hex_,"['Pt', 'Re']",2
mp-862600,Be2PtRh,216.114,cubic,"['Be', 'Pt', 'Rh']",3
mp-862604,Re3Ni,317.142,hex_,"['Ni', 'Re']",2
mp-862602,ScAlCo2,146.391,cubic,"['Al', 'Co', 'Sc']",3
mp-862432,Sc2AgIr,120.565,cubic,"['Ag', 'Ir', 'Sc']",3
mp-862588,LiDy2Tc,68.896,cubic,"['Dy', 'Li', 'Tc']",3
mp-862473,Sc2AgRu,111.847,cubic,"['Ag', 'Ru', 'Sc']",3
mp-862555,LiY2Al,50.306,cubic,"['Al', 'Li', 'Y']",3
mp-862548,Sc2AlZn,76.171,cubic,"['Al', 'Sc', 'Zn']",3
mp-862486,Sc2AlOs,123.137,cubic,"['Al', 'Os', 'Sc']",3
mp-862431,Sc2AgOs,123.096,cubic,"['Ag', 'Os', 'Sc']",3
mp-862446,TaAlRu2,240.988,cubic,"['Al', 'Ru', 'Ta']",3
mp-862610,LiHfIr2,174.685,cubic,"['Hf', 'Ir', 'Li']",3
mp-862662,LaMgZn2,51.066,cubic,"['La', 'Mg', 'Zn']",3
mp-862620,IrRu3,321.281,hex_,"['Ir', 'Ru']",2
mp-862657,LiCuPd2,144.978,cubic,"['Cu', 'Li', 'Pd']",3
mp-862635,ScSbRh2,156.139,cubic,"['Rh', 'Sb', 'Sc']",3
mp-862658,LiCu3,92.453,tet,"['Cu', 'Li']",2
mp-862663,LaPbAu2,71.48,cubic,"['Au', 'La', 'Pb']",3
mp-862673,LiY2Ru,70.948,cubic,"['Li', 'Ru', 'Y']",3
mp-862623,ScSnRh2,154.264,cubic,"['Rh', 'Sc', 'Sn']",3
mp-862622,BeRu2W,270.586,cubic,"['Be', 'Ru', 'W']",3
mp-862629,ScRh2Pb,139.016,cubic,"['Pb', 'Rh', 'Sc']",3
mp-862666,DyGaRh2,141.67,cubic,"['Dy', 'Ga', 'Rh']",3
mp-862655,Ru3W,308.427,hex_,"['Ru', 'W']",2
mp-862669,BeFe2Si,219.307,cubic,"['Be', 'Fe', 'Si']",3
mp-862672,LiY2Rh,94.264,cubic,"['Li', 'Rh', 'Y']",3
mp-862631,Ba2SbAu,31.487,cubic,"['Au', 'Ba', 'Sb']",3
mp-862705,AlZnIr2,220.942,cubic,"['Al', 'Ir', 'Zn']",3
mp-862710,Sc2CdTc,100.691,cubic,"['Cd', 'Sc', 'Tc']",3
mp-862684,LiHf2Os,145.945,cubic,"['Hf', 'Li', 'Os']",3
mp-862691,Al2FeCo,179.509,cubic,"['Al', 'Co', 'Fe']",3
mp-862694,Al2IrRh,211.649,cubic,"['Al', 'Ir', 'Rh']",3
mp-862695,Al2CoRu,185.345,cubic,"['Al', 'Co', 'Ru']",3
mp-862702,Sc2AgHg,79.681,cubic,"['Ag', 'Hg', 'Sc']",3
mp-862716,LiAg3,66.506,tet,"['Ag', 'Li']",2
mp-862699,ScTaOs2,235.29,cubic,"['Os', 'Sc', 'Ta']",3
mp-862698,Ac2SiAu,56.494,cubic,"['Ac', 'Au', 'Si']",3
mp-862680,DyMgAg2,65.63,cubic,"['Ag', 'Dy', 'Mg']",3
mp-862715,Al2PdRu,180.532,cubic,"['Al', 'Pd', 'Ru']",3
mp-862700,AlVOs2,270.525,cubic,"['Al', 'Os', 'V']",3
mp-862706,BeCo2Ge,201.076,cubic,"['Be', 'Co', 'Ge']",3
mp-862712,Sc2CoIr,137.361,cubic,"['Co', 'Ir', 'Sc']",3
mp-862713,BeGeRu2,227.447,cubic,"['Be', 'Ge', 'Ru']",3
mp-862714,Be3Ir,189.038,tet,"['Be', 'Ir']",2
mp-862679,TaZn2,151.886,hex_,"['Ta', 'Zn']",2
mp-862703,Sc2AgAu,91.964,cubic,"['Ag', 'Au', 'Sc']",3
mp-862704,ScZn2Pt,123.901,cubic,"['Pt', 'Sc', 'Zn']",3
mp-862725,ScTc2W,219.455,cubic,"['Sc', 'Tc', 'W']",3
mp-862742,Pm2ZnGe,62.046,cubic,"['Ge', 'Pm', 'Zn']",3
mp-862727,Pm2ZnPb,54.069,cubic,"['Pb', 'Pm', 'Zn']",3
mp-862732,PmZn3,64.957,hex_,"['Pm', 'Zn']",2
mp-862719,LiY2Os,80.346,cubic,"['Li', 'Os', 'Y']",3
mp-862755,PrCd3,53.986,cubic,"['Cd', 'Pr']",2
mp-862720,Sr2CdIn,26.36,cubic,"['Cd', 'In', 'Sr']",3
mp-862723,ScTc2Mo,207.886,cubic,"['Mo', 'Sc', 'Tc']",3
mp-862740,Sr2TlCd,25.727,cubic,"['Cd', 'Sr', 'Tl']",3
mp-862750,SrNiSn2,57.57,ortho,"['Ni', 'Sn', 'Sr']",3
mp-862728,Pm2ZnRu,78.796,cubic,"['Pm', 'Ru', 'Zn']",3
mp-862734,Pm2ZnSn,58.086,cubic,"['Pm', 'Sn', 'Zn']",3
mp-862743,LaCdAu2,73.024,cubic,"['Au', 'Cd', 'La']",3
mp-862745,Sr2LiPt,30.834,cubic,"['Li', 'Pt', 'Sr']",3
mp-862759,PrMgZn2,55.055,cubic,"['Mg', 'Pr', 'Zn']",3
mp-862721,Sr2CdPb,27.344,cubic,"['Cd', 'Pb', 'Sr']",3
mp-862730,LiGaRh2,148.873,cubic,"['Ga', 'Li', 'Rh']",3
mp-862733,Pm2ZnSi,64.649,cubic,"['Pm', 'Si', 'Zn']",3
mp-862737,LiHgPd2,97.049,cubic,"['Hg', 'Li', 'Pd']",3
mp-862752,SmBiPd2,92.277,cubic,"['Bi', 'Pd', 'Sm']",3
mp-862717,LiAlAu2,97.735,cubic,"['Al', 'Au', 'Li']",3
mp-862747,Sr2PtAu,45.405,cubic,"['Au', 'Pt', 'Sr']",3
mp-862821,PaSnAu2,109.742,cubic,"['Au', 'Pa', 'Sn']",3
mp-862805,PrSnAu2,80.55,cubic,"['Au', 'Pr', 'Sn']",3
mp-862775,LiInRh2,125.117,cubic,"['In', 'Li', 'Rh']",3
mp-862791,GaCuPt2,185.797,cubic,"['Cu', 'Ga', 'Pt']",3
mp-862824,PaInPt2,118.043,cubic,"['In', 'Pa', 'Pt']",3
mp-862830,PaTlAu2,99.51,cubic,"['Au', 'Pa', 'Tl']",3
mp-862774,LiInPt2,128.499,cubic,"['In', 'Li', 'Pt']",3
mp-862781,AlCrRu2,230.931,cubic,"['Al', 'Cr', 'Ru']",3
mp-862788,Er2ZnIn,61.635,cubic,"['Er', 'In', 'Zn']",3
mp-862778,AlSiRu2,230.759,cubic,"['Al', 'Ru', 'Si']",3
mp-862814,PaSiTc2,200.716,cubic,"['Pa', 'Si', 'Tc']",3
mp-862779,Tc3Os,325.151,hex_,"['Os', 'Tc']",2
mp-862815,LiScAu2,82.368,cubic,"['Au', 'Li', 'Sc']",3
mp-862767,TbMgCd2,54.108,cubic,"['Cd', 'Mg', 'Tb']",3
mp-862786,Ac2CuGe,54.864,cubic,"['Ac', 'Cu', 'Ge']",3
mp-862795,CaLaAg2,44.205,cubic,"['Ag', 'Ca', 'La']",3
mp-862798,Pt3W,283.476,tet,"['Pt', 'W']",2
mp-862813,PaPbAu2,102.518,cubic,"['Au', 'Pa', 'Pb']",3
mp-862790,FeSiTc2,246.944,cubic,"['Fe', 'Si', 'Tc']",3
mp-862831,PaTiTc2,172.516,cubic,"['Pa', 'Tc', 'Ti']",3
mp-862837,PmAlAg2,77.247,cubic,"['Ag', 'Al', 'Pm']",3
mp-862849,Ac2NiIr,71.229,cubic,"['Ac', 'Ir', 'Ni']",3
mp-862872,PmAgAu2,83.952,cubic,"['Ag', 'Au', 'Pm']",3
mp-862843,PaZnRu2,175.731,cubic,"['Pa', 'Ru', 'Zn']",3
mp-862842,LiPm2Pt,63.715,cubic,"['Li', 'Pm', 'Pt']",3
mp-862854,PaPd3,159.305,hex_,"['Pa', 'Pd']",2
mp-862865,PaZn3,90.652,hex_,"['Pa', 'Zn']",2
mp-862838,PmAlCu2,86.005,cubic,"['Al', 'Cu', 'Pm']",3
mp-862860,AcInAu2,66.843,cubic,"['Ac', 'Au', 'In']",3
mp-862841,LiPm2Os,74.575,cubic,"['Li', 'Os', 'Pm']",3
mp-862846,CaLaHg2,44.947,cubic,"['Ca', 'Hg', 'La']",3
mp-862873,AcAgHg2,52.065,cubic,"['Ac', 'Ag', 'Hg']",3
mp-862879,PmBiAu2,80.185,cubic,"['Au', 'Bi', 'Pm']",3
mp-862891,PmCdAu2,79.05,cubic,"['Au', 'Cd', 'Pm']",3
mp-862881,CaPmCd2,42.236,cubic,"['Ca', 'Cd', 'Pm']",3
mp-862895,Er2ZnRu,92.632,cubic,"['Er', 'Ru', 'Zn']",3
mp-862886,CaPmPt2,87.525,cubic,"['Ca', 'Pm', 'Pt']",3
mp-862882,CaPmAu2,66.309,cubic,"['Au', 'Ca', 'Pm']",3
mp-862885,CaPmRh2,83.697,cubic,"['Ca', 'Pm', 'Rh']",3
mp-862875,ThGaAu2,100.3,cubic,"['Au', 'Ga', 'Th']",3
mp-862896,PmCdRh2,111.806,cubic,"['Cd', 'Pm', 'Rh']",3
mp-862897,PmCdPt2,108.292,cubic,"['Cd', 'Pm', 'Pt']",3
mp-862890,AcAg2Sn,60.159,cubic,"['Ac', 'Ag', 'Sn']",3
mp-862903,PmGaAg2,66.067,cubic,"['Ag', 'Ga', 'Pm']",3
mp-862892,PmCdHg2,60.32,cubic,"['Cd', 'Hg', 'Pm']",3
mp-862874,PmAgHg2,66.323,cubic,"['Ag', 'Hg', 'Pm']",3
mp-862911,Ti2CoTc,187.175,cubic,"['Co', 'Tc', 'Ti']",3
mp-862880,PmBiPd2,90.9,cubic,"['Bi', 'Pd', 'Pm']",3
mp-862884,CaPmPd2,67.273,cubic,"['Ca', 'Pd', 'Pm']",3
mp-862898,PmCdPd2,90.071,cubic,"['Cd', 'Pd', 'Pm']",3
mp-862905,PmGaAu2,80.394,cubic,"['Au', 'Ga', 'Pm']",3
mp-862883,CaPmHg2,48.969,cubic,"['Ca', 'Hg', 'Pm']",3
mp-862899,PmCd3,55.77,cubic,"['Cd', 'Pm']",2
mp-862887,LiSc2Os,98.86,cubic,"['Li', 'Os', 'Sc']",3
mp-862912,PmHgAu2,80.514,cubic,"['Au', 'Hg', 'Pm']",3
mp-862888,CaPmZn2,44.865,cubic,"['Ca', 'Pm', 'Zn']",3
mp-862923,PmInAg2,71.516,cubic,"['Ag', 'In', 'Pm']",3
mp-862943,NaPmHg2,43.007,cubic,"['Hg', 'Na', 'Pm']",3
mp-862936,PmMgAg2,60.967,cubic,"['Ag', 'Mg', 'Pm']",3
mp-862938,PmMgHg2,59.195,cubic,"['Hg', 'Mg', 'Pm']",3
mp-862981,Er2CdIn,60.36,cubic,"['Cd', 'Er', 'In']",3
mp-862972,AcAgAu2,66.953,cubic,"['Ac', 'Ag', 'Au']",3
mp-862977,Pm2AgIr,86.836,cubic,"['Ag', 'Ir', 'Pm']",3
mp-862926,LiPmAu2,65.291,cubic,"['Au', 'Li', 'Pm']",3
mp-862942,NaPmAu2,59.173,cubic,"['Au', 'Na', 'Pm']",3
mp-862966,PmTlAg2,65.448,cubic,"['Ag', 'Pm', 'Tl']",3
mp-862927,LiPmHg2,49.81,cubic,"['Hg', 'Li', 'Pm']",3
mp-862974,PmZnAu2,82.867,cubic,"['Au', 'Pm', 'Zn']",3
mp-862979,Pm2AgGe,64.38,cubic,"['Ag', 'Ge', 'Pm']",3
mp-862969,PmYMg2,39.687,cubic,"['Mg', 'Pm', 'Y']",3
mp-862954,PmPd3,117.777,cubic,"['Pd', 'Pm']",2
mp-862956,PmSnAu2,83.851,cubic,"['Au', 'Pm', 'Sn']",3
mp-862962,CaLaZn2,42.467,cubic,"['Ca', 'La', 'Zn']",3
mp-862996,Pm2CdIn,52.402,cubic,"['Cd', 'In', 'Pm']",3
mp-863655,Pm2CdSn,56.296,cubic,"['Cd', 'Pm', 'Sn']",3
mp-863654,Pm2CdSi,62.306,cubic,"['Cd', 'Pm', 'Si']",3
mp-863651,Ho2CdIn,59.553,cubic,"['Cd', 'Ho', 'In']",3
mp-863652,Ho2CdOs,97.343,cubic,"['Cd', 'Ho', 'Os']",3
mp-862989,Pm2AgPt,78.671,cubic,"['Ag', 'Pm', 'Pt']",3
mp-862990,Pm2AgSn,61.036,cubic,"['Ag', 'Pm', 'Sn']",3
mp-863659,LiScHg2,57.209,cubic,"['Hg', 'Li', 'Sc']",3
mp-862994,Pm2CdGe,58.544,cubic,"['Cd', 'Ge', 'Pm']",3
mp-863251,Sr2SbAu,37.562,cubic,"['Au', 'Sb', 'Sr']",3
mp-863673,LiPm2Rh,62.498,cubic,"['Li', 'Pm', 'Rh']",3
mp-863667,Er2TlAg,64.936,cubic,"['Ag', 'Er', 'Tl']",3
mp-863664,Pm2CuGe,66.228,cubic,"['Cu', 'Ge', 'Pm']",3
mp-863674,ErMgHg2,64.404,cubic,"['Er', 'Hg', 'Mg']",3
mp-863685,Pm2GePd,73.852,cubic,"['Ge', 'Pd', 'Pm']",3
mp-863668,Pm2CuOs,92.175,cubic,"['Cu', 'Os', 'Pm']",3
mp-863676,Pm2CuSn,61.633,cubic,"['Cu', 'Pm', 'Sn']",3
mp-863709,Ir3Rh,324.498,tet,"['Ir', 'Rh']",2
mp-863686,Pm2HgGe,64.276,cubic,"['Ge', 'Hg', 'Pm']",3
mp-863690,Ti2MnCo,185.408,cubic,"['Co', 'Mn', 'Ti']",3
mp-863684,Pm2GeAu,71.259,cubic,"['Au', 'Ge', 'Pm']",3
mp-863672,ErMgCd2,54.634,cubic,"['Cd', 'Er', 'Mg']",3
mp-863669,Pm2CuPt,80.655,cubic,"['Cu', 'Pm', 'Pt']",3
mp-863675,LiPm2Ru,65.347,cubic,"['Li', 'Pm', 'Ru']",3
mp-863671,Pm2CuRu,83.241,cubic,"['Cu', 'Pm', 'Ru']",3
mp-863677,PmCu3,78.335,hex_,"['Cu', 'Pm']",2
mp-863679,ErTaRu2,185.741,cubic,"['Er', 'Ru', 'Ta']",3
mp-863724,InPd2Au,135.641,cubic,"['Au', 'In', 'Pd']",3
mp-863711,ErGaRh2,145.122,cubic,"['Er', 'Ga', 'Rh']",3
mp-863713,Pm2NiIr,97.769,cubic,"['Ir', 'Ni', 'Pm']",3
mp-863715,Pm2IrAu,95.226,cubic,"['Au', 'Ir', 'Pm']",3
mp-863743,Pm2SiAg,67.211,cubic,"['Ag', 'Pm', 'Si']",3
mp-863727,LiTiRh2,154.975,cubic,"['Li', 'Rh', 'Ti']",3
mp-863732,Pm2PtRh,96.963,cubic,"['Pm', 'Pt', 'Rh']",3
mp-863757,K2SbAu,16.33,ortho,"['Au', 'K', 'Sb']",3
mp-863716,Pm2IrPd,97.934,cubic,"['Ir', 'Pd', 'Pm']",3
mp-863738,ErCdPd2,101.867,cubic,"['Cd', 'Er', 'Pd']",3
mp-863717,Pm2NiRu,89.451,cubic,"['Ni', 'Pm', 'Ru']",3
mp-863734,ErPaTc2,139.222,cubic,"['Er', 'Pa', 'Tc']",3
mp-863744,Ca2PdAu,51.164,cubic,"['Au', 'Ca', 'Pd']",3
mp-863735,ErRh2Pb,126.347,cubic,"['Er', 'Pb', 'Rh']",3
mp-863736,Ho2OsAu,113.765,cubic,"['Au', 'Ho', 'Os']",3
mp-863720,HgPd3,139.163,cubic,"['Hg', 'Pd']",2
mp-863733,Pm2RuAu,91.146,cubic,"['Au', 'Pm', 'Ru']",3
mp-863739,ErCdRh2,125.414,cubic,"['Cd', 'Er', 'Rh']",3
mp-863725,Pm2PdPt,89.689,cubic,"['Pd', 'Pm', 'Pt']",3
mp-863740,Pm2IrRu,111.946,cubic,"['Ir', 'Pm', 'Ru']",3
mp-863750,AgAu3,121.457,cubic,"['Ag', 'Au']",2
mp-863741,Pm2PdRu,92.259,cubic,"['Pd', 'Pm', 'Ru']",3
mp-924128,HfNiSn,127.878,cubic,"['Hf', 'Ni', 'Sn']",3
mp-867985,SmPbAu2,77.954,cubic,"['Au', 'Pb', 'Sm']",3
mp-867927,LiVIr2,223.046,cubic,"['Ir', 'Li', 'V']",3
mp-924130,TiNiSn,123.819,cubic,"['Ni', 'Sn', 'Ti']",3
mp-867928,ScGaRh2,163.021,cubic,"['Ga', 'Rh', 'Sc']",3
mp-924129,ZrNiSn,115.909,cubic,"['Ni', 'Sn', 'Zr']",3
mp-867979,LaInHg2,52.025,cubic,"['Hg', 'In', 'La']",3
mp-867978,SmInRh2,121.874,cubic,"['In', 'Rh', 'Sm']",3
mp-961650,AlVNi,119.158,cubic,"['Al', 'Ni', 'V']",3
mp-961653,FeSiW,226.039,cubic,"['Fe', 'Si', 'W']",3
mp-961674,VGePt,145.001,cubic,"['Ge', 'Pt', 'V']",3
mp-961655,YCdGa,40.768,cubic,"['Cd', 'Ga', 'Y']",3
mp-961662,ZrNiGe,94.091,cubic,"['Ge', 'Ni', 'Zr']",3
mp-961659,TiSiPd,145.487,cubic,"['Pd', 'Si', 'Ti']",3
mp-961661,ZrSiPd,138.82,cubic,"['Pd', 'Si', 'Zr']",3
mp-961669,NbGaPt,135.124,cubic,"['Ga', 'Nb', 'Pt']",3
mp-956096,HfFe2,170.582,hex_,"['Fe', 'Hf']",2
mp-961668,AlVPt,139.456,cubic,"['Al', 'Pt', 'V']",3
mp-961670,HfSiPt,146.902,cubic,"['Hf', 'Pt', 'Si']",3
mp-961665,MgScGa,54.545,cubic,"['Ga', 'Mg', 'Sc']",3
mp-961671,TiGePt,123.324,cubic,"['Ge', 'Pt', 'Ti']",3
mp-961652,ZrFeSb,119.495,cubic,"['Fe', 'Sb', 'Zr']",3
mp-961664,VSnPd,120.16,cubic,"['Pd', 'Sn', 'V']",3
mp-961679,TaAlPt,140.712,cubic,"['Al', 'Pt', 'Ta']",3
mp-961691,HfNiGe,96.833,cubic,"['Ge', 'Hf', 'Ni']",3
mp-961709,ZrPtPb,93.141,cubic,"['Pb', 'Pt', 'Zr']",3
mp-961696,MnCoSi,181.264,cubic,"['Co', 'Mn', 'Si']",3
mp-961706,TiSiPt,165.342,cubic,"['Pt', 'Si', 'Ti']",3
mp-961688,VGaPt,136.177,cubic,"['Ga', 'Pt', 'V']",3
mp-961693,ZrInAu,106.206,cubic,"['Au', 'In', 'Zr']",3
mp-961680,NbAlPt,134.021,cubic,"['Al', 'Nb', 'Pt']",3
mp-961703,NaLiPt,28.036,cubic,"['Li', 'Na', 'Pt']",3
mp-961677,TaGaPt,143.51,cubic,"['Ga', 'Pt', 'Ta']",3
mp-961676,HfGePt,114.252,cubic,"['Ge', 'Hf', 'Pt']",3
mp-961687,ZrSnPd,118.393,cubic,"['Pd', 'Sn', 'Zr']",3
mp-961682,TiSnPd,118.974,cubic,"['Pd', 'Sn', 'Ti']",3
mp-961694,TiNiGe,106.389,cubic,"['Ge', 'Ni', 'Ti']",3
mp-961701,ZrAgB,99.922,cubic,"['Ag', 'B', 'Zr']",3
mp-961697,ScGeAu,95.062,cubic,"['Au', 'Ge', 'Sc']",3
mp-961681,ZrGePt,109.47,cubic,"['Ge', 'Pt', 'Zr']",3
mp-961686,HfSiNi,125.6,cubic,"['Hf', 'Ni', 'Si']",3
mp-961705,TiPtPb,100.641,cubic,"['Pb', 'Pt', 'Ti']",3
mp-961692,TaInNi,107.624,cubic,"['In', 'Ni', 'Ta']",3
mp-961708,NbInPt,122.186,cubic,"['In', 'Nb', 'Pt']",3
mp-961722,TiBiRh,100.988,cubic,"['Bi', 'Rh', 'Ti']",3
mp-961713,ZrSnPt,133.908,cubic,"['Pt', 'Sn', 'Zr']",3
mp-961727,TaGeRh,148.038,cubic,"['Ge', 'Rh', 'Ta']",3
mp-962060,NaYSi,38.721,cubic,"['Na', 'Si', 'Y']",3
mp-961723,LiCaRh,42.619,cubic,"['Ca', 'Li', 'Rh']",3
mp-962076,SrCdSi,25.431,cubic,"['Cd', 'Si', 'Sr']",3
mp-962074,YTlCd,36.492,cubic,"['Cd', 'Tl', 'Y']",3
mp-961726,NbGeRh,141.318,cubic,"['Ge', 'Nb', 'Rh']",3
mp-961711,ZrSiPt,154.395,cubic,"['Pt', 'Si', 'Zr']",3
mp-961716,VSnPt,137.912,cubic,"['Pt', 'Sn', 'V']",3
mp-961725,CrGeRh,118.263,cubic,"['Cr', 'Ge', 'Rh']",3
mp-962061,YMgTl,31.472,cubic,"['Mg', 'Tl', 'Y']",3
mp-962078,CaCdSi,46.537,cubic,"['Ca', 'Cd', 'Si']",3
mp-962071,MgScTl,35.436,cubic,"['Mg', 'Sc', 'Tl']",3
mp-961712,TaTlPt,153.2,cubic,"['Pt', 'Ta', 'Tl']",3
mp-962064,NaYSn,31.152,cubic,"['Na', 'Sn', 'Y']",3
mp-962070,LiScSi,48.827,cubic,"['Li', 'Sc', 'Si']",3
mp-971669,FeSb3,100.502,cubic,"['Fe', 'Sb']",2
mp-971703,V3Ag,159.817,cubic,"['Ag', 'V']",2
mp-962063,LaMgTl,35.592,cubic,"['La', 'Mg', 'Tl']",3
mp-962072,KYSn,26.23,cubic,"['K', 'Sn', 'Y']",3
mp-961710,VSiPt,171.875,cubic,"['Pt', 'Si', 'V']",3
mp-971702,YbNdCd2,42.101,cubic,"['Cd', 'Nd', 'Yb']",3
mp-971738,ZnCuNi2,155.672,cubic,"['Cu', 'Ni', 'Zn']",3
mp-971757,ZnHg3,18.132,cubic,"['Hg', 'Zn']",2
mp-971803,ZnHg3,21.227,cubic,"['Hg', 'Zn']",2
mp-971779,ZnRh3,209.272,tet,"['Rh', 'Zn']",2
mp-971761,ZnSi3,78.371,cubic,"['Si', 'Zn']",2
mp-971827,Zn2CuPt,142.949,cubic,"['Cu', 'Pt', 'Zn']",3
